city,bedrooms,city_center_dist_km,metro_dist_km,daily_price,weekends
Amsterdam,1,3.597,0.756,201.53,1
Amsterdam,1,2.306,0.833,387.13,1
Amsterdam,1,3.408,1.178,425.09,1
Amsterdam,1,2.62,0.291,651.23,1
Amsterdam,1,1.483,1.587,501.25,1
Amsterdam,1,1.311,0.772,411.74,1
Amsterdam,1,1.319,1.443,528.44,1
Amsterdam,3,8.164,0.676,614.44,1
Amsterdam,1,2.521,1.296,405.88,1
Amsterdam,1,2.862,0.94,357.6,1
Amsterdam,1,1.448,1.367,307.22,1
Amsterdam,0,3.3,0.657,410.56,1
Amsterdam,1,1.949,1.847,700.44,1
Amsterdam,0,2.085,0.369,245.82,1
Amsterdam,2,2.79,0.573,567.81,1
Amsterdam,2,2.523,0.511,663.65,1
Amsterdam,0,3.294,0.67,571.56,1
Amsterdam,1,0.864,0.324,1049.61,1
Amsterdam,1,2.164,0.669,430.25,1
Amsterdam,1,1.2,0.662,411.74,1
Amsterdam,1,2.065,1.871,748.25,1
Amsterdam,1,3.488,0.854,416.66,1
Amsterdam,1,6.613,2.663,447.59,1
Amsterdam,2,4.081,0.93,614.44,1
Amsterdam,1,3.708,0.764,319.64,1
Amsterdam,1,2.161,1.426,485.55,1
Amsterdam,1,2.032,1.877,703.72,1
Amsterdam,1,2.972,0.919,375.88,1
Amsterdam,1,2.758,1.661,387.13,1
Amsterdam,1,0.781,0.639,325.73,1
Amsterdam,1,1.188,0.775,392.05,1
Amsterdam,1,2.251,1.728,344.25,1
Amsterdam,1,8.113,0.42,368.85,1
Amsterdam,1,3.317,1.499,355.26,1
Amsterdam,1,0.287,0.497,743.8,1
Amsterdam,1,0.17,0.331,743.8,1
Amsterdam,4,0.622,0.343,1714.67,1
Amsterdam,2,1.652,0.886,468.21,1
Amsterdam,2,3.401,0.876,617.25,1
Amsterdam,2,1.161,0.928,1060.86,1
Amsterdam,1,2.905,1.684,368.85,1
Amsterdam,1,2.359,0.512,414.31,1
Amsterdam,1,6.326,1.355,368.85,1
Amsterdam,0,1.56,0.438,491.65,1
Amsterdam,1,4.245,0.4,177.16,1
Amsterdam,1,1.733,1.776,381.04,1
Amsterdam,0,1.32,1.233,411.74,1
Amsterdam,1,1.998,0.622,368.62,1
Amsterdam,1,1.909,0.699,443.84,1
Amsterdam,2,6.843,2.249,565.46,1
Amsterdam,1,0.41,0.277,921.66,1
Amsterdam,1,1.729,0.496,694.58,1
Amsterdam,2,4.487,0.706,542.03,1
Amsterdam,1,5.189,3.831,325.73,1
Amsterdam,1,0.475,0.211,460.95,1
Amsterdam,1,1.368,1.478,319.64,1
Amsterdam,1,1.909,0.294,640.45,1
Amsterdam,1,2.807,1.671,496.8,1
Amsterdam,1,1.992,1.86,546.95,1
Amsterdam,2,0.441,0.581,625.69,1
Amsterdam,1,0.811,0.286,540.62,1
Amsterdam,1,4.32,0.267,256.84,1
Amsterdam,1,0.372,0.416,362.52,1
Amsterdam,2,1.379,0.364,1229.11,1
Amsterdam,1,0.9,0.802,743.8,1
Amsterdam,2,0.776,0.853,704.19,1
Amsterdam,1,6.349,1.403,245.82,1
Amsterdam,1,1.445,1.534,589.83,1
Amsterdam,2,2.325,1.499,534.76,1
Amsterdam,2,1.61,0.057,1488.29,1
Amsterdam,0,0.808,0.867,464.7,1
Amsterdam,1,0.999,0.849,356.43,1
Amsterdam,2,0.327,0.504,1057.11,1
Amsterdam,1,3.593,2.157,491.65,1
Amsterdam,2,1.875,0.359,1488.29,1
Amsterdam,1,1.097,0.569,672.09,1
Amsterdam,1,2.521,0.122,428.37,1
Amsterdam,2,0.303,0.512,1524.15,1
Amsterdam,2,7.072,2.94,632.95,1
Amsterdam,1,1.445,0.733,667.87,1
Amsterdam,1,1.429,0.717,376.82,1
Amsterdam,1,1.533,0.78,479.46,1
Amsterdam,1,3.46,1.385,535.7,1
Amsterdam,1,3.262,2.487,296.21,1
Amsterdam,2,1.147,1.2,798.63,1
Amsterdam,1,3.584,2.318,325.97,1
Amsterdam,2,0.803,0.884,671.15,1
Amsterdam,1,2.226,0.274,467.04,1
Amsterdam,3,0.916,0.409,748.25,1
Amsterdam,1,1.421,1.081,393.46,1
Amsterdam,1,4.228,0.384,172.24,1
Amsterdam,2,0.5,0.407,491.65,1
Amsterdam,1,1.315,1.35,454.85,1
Amsterdam,0,0.115,0.271,422.75,1
Amsterdam,1,2.332,0.055,332.06,1
Amsterdam,3,3.629,0.85,1199.59,1
Amsterdam,0,1.859,0.397,399.32,1
Amsterdam,1,4.298,0.419,383.15,1
Amsterdam,2,4.094,0.279,676.07,1
Amsterdam,1,1.549,1.023,398.14,1
Amsterdam,3,7.76,3.625,614.44,1
Amsterdam,2,4.312,0.473,688.26,1
Amsterdam,1,3.957,0.627,233.64,1
Amsterdam,1,1.835,1.898,410.56,1
Amsterdam,1,2.383,1.404,454.85,1
Amsterdam,1,6.926,2.497,258.24,1
Amsterdam,2,4.221,0.312,854.17,1
Amsterdam,0,4.303,2.628,344.25,1
Amsterdam,1,4.747,1.973,286.6,1
Amsterdam,1,1.538,1.464,350.1,1
Amsterdam,1,4.933,0.999,253.32,1
Amsterdam,1,1.08,0.857,436.11,1
Amsterdam,2,4.733,1.471,615.61,1
Amsterdam,1,1.339,1.292,368.85,1
Amsterdam,1,1.328,1.254,372.37,1
Amsterdam,1,1.051,0.559,699.04,1
Amsterdam,1,2.428,1.747,397.21,1
Amsterdam,1,1.424,0.109,588.43,1
Amsterdam,1,0.895,0.384,678.41,1
Amsterdam,1,7.54,3.104,258.24,1
Amsterdam,1,2.613,0.308,398.14,1
Amsterdam,1,1.952,0.656,366.27,1
Amsterdam,1,3.542,0.453,473.13,1
Amsterdam,2,2.524,1.469,602.25,1
Amsterdam,1,2.287,0.46,426.03,1
Amsterdam,1,2.293,0.559,692.48,1
Amsterdam,1,2.124,0.415,486.96,1
Amsterdam,1,1.956,0.74,390.88,1
Amsterdam,1,2.938,1.483,508.28,1
Amsterdam,1,1.047,0.57,387.13,1
Amsterdam,1,5.53,0.65,233.64,1
Amsterdam,1,6.481,0.158,323.39,1
Amsterdam,1,0.962,0.956,477.12,1
Amsterdam,1,4.2,0.448,490.24,1
Amsterdam,1,0.222,0.451,467.04,1
Amsterdam,1,1.512,0.399,721.53,1
Amsterdam,2,1.062,0.251,1198.18,1
Amsterdam,1,7.146,2.76,172.24,1
Amsterdam,1,1.838,1.748,522.58,1
Amsterdam,2,3.88,1.013,796.52,1
Amsterdam,1,3.673,0.695,676.07,1
Amsterdam,1,2.272,0.277,485.55,1
Amsterdam,1,9.825,0.456,245.82,1
Amsterdam,1,3.557,0.997,298.78,1
Amsterdam,1,2.865,0.695,221.22,1
Amsterdam,2,0.915,0.409,989.38,1
Amsterdam,3,4.031,2.714,649.12,1
Amsterdam,1,0.261,0.491,458.37,1
Amsterdam,1,2.948,0.976,495.16,1
Amsterdam,1,2.627,0.846,504.07,1
Amsterdam,2,1.82,0.214,1488.29,1
Amsterdam,1,1.884,0.326,1210.37,1
Amsterdam,1,4.03,1.896,319.64,1
Amsterdam,0,1.579,0.115,256.37,1
Amsterdam,1,8.248,0.5,196.61,1
Amsterdam,1,1.901,1.641,333.47,1
Amsterdam,1,5.915,1.334,227.78,1
Amsterdam,1,4.199,3.033,276.29,1
Amsterdam,1,2.068,0.226,485.55,1
Amsterdam,0,0.837,0.666,400.72,1
Amsterdam,0,3.91,1.964,288.71,1
Amsterdam,1,1.0,0.496,714.27,1
Amsterdam,1,0.507,0.454,614.44,1
Amsterdam,2,1.026,0.863,909.47,1
Amsterdam,2,2.021,0.674,792.77,1
Amsterdam,1,2.595,1.159,405.88,1
Amsterdam,1,1.886,0.29,307.22,1
Amsterdam,2,4.19,0.694,368.85,1
Amsterdam,1,0.915,1.014,645.37,1
Amsterdam,0,2.183,0.972,765.82,1
Amsterdam,1,1.352,1.376,581.16,1
Amsterdam,1,2.848,1.427,295.27,1
Amsterdam,2,3.113,1.484,921.66,1
Amsterdam,1,4.844,0.582,539.22,1
Amsterdam,0,1.066,1.135,454.85,1
Amsterdam,1,2.846,1.558,195.67,1
Amsterdam,1,1.953,0.541,599.91,1
Amsterdam,1,6.76,2.192,309.8,1
Amsterdam,1,6.803,2.16,307.22,1
Amsterdam,1,2.078,0.208,467.04,1
Amsterdam,1,4.711,0.334,411.74,1
Amsterdam,1,1.363,1.388,456.03,1
Amsterdam,2,4.547,0.872,553.04,1
Amsterdam,2,1.561,1.545,1044.69,1
Amsterdam,3,2.176,1.748,614.44,1
Amsterdam,0,0.593,0.504,423.92,1
Amsterdam,2,1.307,1.319,1007.66,1
Amsterdam,2,4.52,0.765,614.44,1
Amsterdam,1,2.733,0.812,332.06,1
Amsterdam,1,2.835,0.492,626.63,1
Amsterdam,1,0.985,0.167,737.23,1
Amsterdam,1,3.266,1.519,516.25,1
Amsterdam,1,2.261,1.882,411.74,1
Amsterdam,2,3.746,1.29,638.81,1
Amsterdam,1,5.133,0.327,270.43,1
Amsterdam,1,7.213,2.822,276.52,1
Amsterdam,1,1.455,1.407,454.85,1
Amsterdam,1,2.886,0.532,307.45,1
Amsterdam,1,4.029,0.977,384.79,1
Amsterdam,2,3.154,0.602,870.57,1
Amsterdam,2,2.702,0.623,780.35,1
Amsterdam,1,8.145,0.688,233.64,1
Amsterdam,2,1.859,0.624,1301.53,1
Amsterdam,1,4.303,0.194,497.5,1
Amsterdam,1,1.852,0.685,405.88,1
Amsterdam,1,3.621,2.5,515.55,1
Amsterdam,1,8.069,0.433,209.03,1
Amsterdam,1,2.908,0.537,415.49,1
Amsterdam,2,0.307,0.402,999.23,1
Amsterdam,1,1.41,0.925,479.23,1
Amsterdam,2,2.262,1.848,504.07,1
Amsterdam,1,1.823,1.946,448.53,1
Amsterdam,1,6.028,1.095,221.22,1
Amsterdam,1,3.084,1.682,266.68,1
Amsterdam,1,1.379,1.396,669.74,1
Amsterdam,2,4.033,0.977,614.67,1
Amsterdam,1,1.12,1.153,829.56,1
Amsterdam,1,3.679,0.178,227.08,1
Amsterdam,1,3.91,0.711,368.85,1
Amsterdam,1,4.221,0.518,261.99,1
Amsterdam,1,2.333,0.388,368.62,1
Amsterdam,2,0.123,0.247,2199.99,1
Amsterdam,1,1.305,1.23,589.83,1
Amsterdam,2,1.977,1.824,682.16,1
Amsterdam,2,1.353,1.466,1049.38,1
Amsterdam,1,1.0,1.151,504.07,1
Amsterdam,2,3.572,0.194,952.83,1
Amsterdam,1,0.568,0.539,823.47,1
Amsterdam,1,1.165,0.226,1714.67,1
Amsterdam,1,1.436,0.235,1164.91,1
Amsterdam,1,2.943,0.892,576.48,1
Amsterdam,1,0.757,0.223,366.27,1
Amsterdam,2,2.525,0.772,718.96,1
Amsterdam,1,4.4,2.91,274.18,1
Amsterdam,1,1.331,0.4,1014.22,1
Amsterdam,2,0.977,1.134,983.29,1
Amsterdam,1,1.332,0.271,823.47,1
Amsterdam,1,0.815,0.749,737.23,1
Amsterdam,1,3.744,0.926,473.37,1
Amsterdam,2,0.472,0.315,934.08,1
Amsterdam,1,3.761,0.34,237.39,1
Amsterdam,1,3.928,1.028,540.62,1
Amsterdam,1,2.587,1.268,653.81,1
Amsterdam,3,1.575,1.201,983.29,1
Amsterdam,1,0.434,0.509,522.34,1
Amsterdam,1,2.969,0.922,295.27,1
Amsterdam,1,2.17,1.901,415.49,1
Amsterdam,1,2.107,0.46,442.43,1
Amsterdam,0,1.517,0.421,393.46,1
Amsterdam,1,3.47,2.446,399.55,1
Amsterdam,1,1.972,0.293,497.5,1
Amsterdam,1,1.708,1.764,632.95,1
Amsterdam,2,3.81,1.203,460.71,1
Amsterdam,1,3.799,2.402,393.46,1
Amsterdam,2,1.615,0.358,1475.17,1
Amsterdam,1,3.41,1.274,516.25,1
Amsterdam,1,4.678,0.777,228.72,1
Amsterdam,1,9.738,0.624,393.46,1
Amsterdam,2,2.332,1.479,651.23,1
Amsterdam,1,2.981,2.039,1284.65,1
Amsterdam,3,2.981,2.039,8130.67,1
Amsterdam,1,2.483,0.235,553.04,1
Amsterdam,1,2.513,1.537,307.22,1
Amsterdam,2,2.041,0.15,935.25,1
Amsterdam,1,9.402,0.641,196.61,1
Amsterdam,1,3.063,0.997,282.61,1
Amsterdam,1,0.61,0.23,546.72,1
Amsterdam,1,0.291,0.461,317.06,1
Amsterdam,1,1.669,1.495,368.85,1
Amsterdam,1,1.733,0.35,782.7,1
Amsterdam,1,1.94,1.92,344.48,1
Amsterdam,1,3.091,0.521,430.25,1
Amsterdam,3,7.997,0.772,940.41,1
Amsterdam,0,1.171,1.016,309.8,1
Amsterdam,1,3.543,2.428,447.59,1
Amsterdam,1,2.106,1.954,1175.22,1
Amsterdam,1,5.906,3.882,348.0,1
Amsterdam,1,3.658,0.463,355.26,1
Amsterdam,2,1.423,1.501,811.05,1
Amsterdam,1,0.444,0.553,356.43,1
Amsterdam,1,2.125,0.564,491.65,1
Amsterdam,2,5.629,1.618,454.85,1
Amsterdam,1,2.993,2.23,265.51,1
Amsterdam,1,2.746,1.179,504.07,1
Amsterdam,1,3.324,1.404,209.03,1
Amsterdam,1,2.599,1.461,388.3,1
Amsterdam,1,1.512,0.197,420.41,1
Amsterdam,2,2.141,0.582,1148.97,1
Amsterdam,1,2.705,0.964,537.34,1
Amsterdam,3,4.0,2.886,1167.48,1
Amsterdam,2,2.16,0.946,479.46,1
Amsterdam,2,10.126,0.325,288.71,1
Amsterdam,1,4.113,0.218,301.13,1
Amsterdam,3,1.852,1.954,903.38,1
Amsterdam,1,2.158,0.194,640.45,1
Amsterdam,1,3.419,2.234,649.12,1
Amsterdam,1,5.837,3.929,354.09,1
Amsterdam,2,4.105,0.948,491.88,1
Amsterdam,1,1.9,1.636,546.95,1
Amsterdam,1,1.063,0.93,749.65,1
Amsterdam,1,2.273,2.002,310.97,1
Amsterdam,1,6.645,2.539,275.58,1
Amsterdam,1,3.222,0.804,261.76,1
Amsterdam,1,10.967,1.819,196.61,1
Amsterdam,1,2.035,1.848,308.39,1
Amsterdam,2,1.089,0.562,1475.17,1
Amsterdam,0,0.319,0.499,663.65,1
Amsterdam,1,2.924,0.512,497.74,1
Amsterdam,1,1.871,0.715,345.42,1
Amsterdam,1,3.55,2.362,224.97,1
Amsterdam,1,2.072,0.57,306.05,1
Amsterdam,2,2.303,0.127,682.16,1
Amsterdam,1,7.386,3.696,205.28,1
Amsterdam,1,3.057,0.455,675.84,1
Amsterdam,1,2.256,1.695,440.09,1
Amsterdam,2,3.526,1.148,658.73,1
Amsterdam,1,1.197,1.076,663.65,1
Amsterdam,1,2.819,1.518,510.16,1
Amsterdam,1,3.991,0.157,899.87,1
Amsterdam,1,4.857,0.216,245.59,1
Amsterdam,1,3.513,0.889,473.13,1
Amsterdam,1,2.988,1.089,356.43,1
Amsterdam,2,1.141,1.165,1278.33,1
Amsterdam,1,3.65,0.922,279.1,1
Amsterdam,1,0.741,0.203,602.25,1
Amsterdam,4,1.384,0.292,1259.58,1
Amsterdam,1,2.174,0.41,538.51,1
Amsterdam,1,3.737,0.896,576.48,1
Amsterdam,2,1.735,1.643,796.52,1
Amsterdam,2,2.985,0.985,675.84,1
Amsterdam,0,1.461,1.081,680.99,1
Amsterdam,1,0.803,0.77,798.87,1
Amsterdam,1,2.004,0.656,275.58,1
Amsterdam,1,3.046,0.939,418.06,1
Amsterdam,1,0.517,0.292,1941.98,1
Amsterdam,1,1.714,1.727,796.52,1
Amsterdam,1,2.926,0.849,540.62,1
Amsterdam,1,3.739,0.861,362.76,1
Amsterdam,2,2.249,1.699,712.86,1
Amsterdam,1,2.25,1.691,520.0,1
Amsterdam,2,3.307,1.298,884.87,1
Amsterdam,1,5.272,0.739,283.79,1
Amsterdam,1,2.429,1.314,454.85,1
Amsterdam,1,1.51,1.174,378.46,1
Amsterdam,1,3.576,1.054,377.29,1
Amsterdam,2,0.619,0.394,870.34,1
Amsterdam,1,1.89,0.3,332.06,1
Amsterdam,1,0.721,0.218,356.43,1
Amsterdam,1,1.569,0.668,946.5,1
Amsterdam,1,2.849,0.962,339.09,1
Amsterdam,1,5.515,1.707,243.48,1
Amsterdam,1,0.691,0.674,965.01,1
Amsterdam,2,2.86,0.952,388.3,1
Amsterdam,1,2.825,0.987,381.04,1
Amsterdam,1,3.082,0.496,372.6,1
Amsterdam,2,0.719,0.546,1445.41,1
Amsterdam,1,3.698,1.402,184.43,1
Amsterdam,3,2.011,0.565,755.98,1
Amsterdam,1,2.972,1.098,314.72,1
Amsterdam,3,3.61,2.013,768.17,1
Amsterdam,2,2.055,0.779,694.35,1
Amsterdam,1,3.84,0.754,276.29,1
Amsterdam,0,2.408,1.987,334.17,1
Amsterdam,2,0.832,0.96,1075.39,1
Amsterdam,2,1.467,1.595,860.26,1
Amsterdam,1,2.62,0.938,307.45,1
Amsterdam,1,4.868,1.579,174.35,1
Amsterdam,1,1.0,0.475,387.13,1
Amsterdam,1,4.502,2.903,195.67,1
Amsterdam,1,3.327,1.331,378.69,1
Amsterdam,1,4.88,0.884,319.64,1
Amsterdam,1,2.169,0.212,405.64,1
Amsterdam,1,2.376,1.436,2486.58,1
Amsterdam,0,1.912,1.724,473.13,1
Amsterdam,2,1.478,1.466,491.65,1
Amsterdam,5,1.943,0.389,1812.86,1
Amsterdam,1,3.719,0.882,399.32,1
Amsterdam,2,1.164,0.455,728.8,1
Athens,1,0.407,0.305,138.96,1
Athens,1,4.367,0.297,91.63,1
Athens,1,2.194,0.385,76.63,1
Athens,2,2.509,0.563,151.85,1
Athens,1,2.741,0.725,98.66,1
Athens,1,0.869,0.471,173.88,1
Athens,2,1.75,0.824,78.74,1
Athens,2,1.213,0.989,194.03,1
Athens,3,0.927,0.337,158.41,1
Athens,1,1.653,0.897,114.83,1
Athens,1,2.741,0.725,98.66,1
Athens,2,2.304,0.544,92.56,1
Athens,1,1.086,0.219,158.88,1
Athens,2,1.288,0.328,121.86,1
Athens,1,2.046,1.139,69.6,1
Athens,0,1.387,1.036,96.08,1
Athens,0,1.005,0.46,148.1,1
Athens,1,2.589,0.944,64.91,1
Athens,0,0.646,0.393,116.0,1
Athens,1,1.44,0.323,92.56,1
Athens,2,1.309,0.716,167.08,1
Athens,1,2.212,0.736,154.9,1
Athens,2,3.2,0.404,69.6,1
Athens,1,1.298,0.34,113.42,1
Athens,3,1.669,0.945,132.17,1
Athens,2,1.312,0.927,185.36,1
Athens,1,2.431,1.017,97.25,1
Athens,1,0.476,0.391,126.31,1
Athens,1,1.26,0.297,102.17,1
Athens,1,0.938,0.488,213.48,1
Athens,1,1.061,0.842,76.63,1
Athens,3,1.961,1.082,127.48,1
Athens,3,2.301,0.442,278.4,1
Athens,2,2.937,0.294,76.63,1
Athens,1,2.213,0.581,116.7,1
Athens,1,1.845,0.466,57.88,1
Athens,1,1.181,0.458,127.72,1
Athens,1,1.0,0.659,104.28,1
Athens,1,0.745,0.349,92.8,1
Athens,1,1.462,1.121,109.91,1
Athens,1,2.293,0.574,78.74,1
Athens,1,4.148,0.612,116.94,1
Athens,1,1.334,0.866,75.22,1
Athens,1,0.586,0.523,145.06,1
Athens,1,1.639,1.078,162.4,1
Athens,1,1.015,0.271,227.31,1
Athens,1,2.623,0.981,92.8,1
Athens,1,0.7,0.502,180.91,1
Athens,1,1.722,1.048,71.71,1
Athens,2,4.133,0.677,145.99,1
Athens,2,1.26,0.134,116.0,1
Athens,1,0.96,0.411,110.14,1
Athens,2,0.273,0.245,295.74,1
Athens,1,1.46,0.45,82.25,1
Athens,1,2.553,0.981,63.74,1
Athens,2,2.741,0.725,190.05,1
Athens,1,1.46,0.45,82.25,1
Athens,1,3.233,0.33,90.46,1
Athens,1,2.741,0.497,123.03,1
Athens,1,3.616,0.364,60.23,1
Athens,1,1.275,0.837,95.14,1
Athens,1,1.249,0.876,57.88,1
Athens,1,0.496,0.423,127.48,1
Athens,1,1.601,1.155,96.08,1
Athens,1,1.465,0.262,90.46,1
Athens,1,1.391,0.283,90.46,1
Athens,2,3.278,0.435,106.39,1
Athens,1,1.523,0.648,127.48,1
Athens,2,3.045,0.491,90.46,1
Athens,1,2.174,0.813,92.8,1
Athens,1,1.139,0.336,126.31,1
Athens,1,1.228,0.881,131.46,1
Athens,0,0.967,0.643,98.66,1
Athens,0,0.983,0.323,110.14,1
Athens,1,3.079,0.472,98.66,1
Athens,1,1.783,0.848,62.8,1
Athens,1,0.302,0.299,133.34,1
Athens,1,2.491,0.674,45.23,1
Athens,2,1.296,0.576,136.85,1
Athens,1,0.646,0.442,122.56,1
Athens,1,2.491,0.674,45.23,1
Athens,1,1.423,0.289,90.46,1
Athens,1,0.639,0.401,104.28,1
Athens,2,1.173,0.908,98.66,1
Athens,1,1.427,0.857,92.8,1
Athens,1,1.032,0.323,220.28,1
Athens,1,1.476,0.343,83.43,1
Athens,1,2.437,0.651,60.23,1
Athens,1,1.526,0.981,102.88,1
Athens,0,2.034,0.163,92.56,1
Athens,1,1.605,0.195,105.69,1
Athens,1,0.96,0.213,202.94,1
Athens,1,0.966,0.406,138.96,1
Athens,1,3.561,0.037,63.74,1
Athens,2,4.201,0.671,57.88,1
Athens,1,0.445,0.457,150.68,1
Athens,1,1.742,1.035,143.65,1
Athens,2,0.641,0.327,172.71,1
Athens,1,2.239,0.622,60.23,1
Athens,1,1.071,0.299,153.96,1
Athens,1,0.906,0.413,184.19,1
Athens,0,0.921,0.251,150.45,1
Athens,1,1.082,0.216,177.4,1
Athens,2,0.179,0.168,143.65,1
Athens,1,3.187,0.885,62.8,1
Athens,1,0.355,0.385,116.0,1
Athens,1,1.131,0.43,85.77,1
Athens,1,0.972,0.432,85.77,1
Athens,2,3.616,0.114,97.49,1
Athens,1,3.636,0.159,67.26,1
Athens,1,0.403,0.269,145.99,1
Athens,0,0.26,0.23,161.23,1
Athens,1,3.755,0.252,67.26,1
Athens,2,2.431,1.017,114.83,1
Athens,1,1.838,0.93,159.35,1
Athens,1,4.058,0.059,69.6,1
Athens,0,2.93,0.088,86.94,1
Athens,1,0.761,0.467,121.62,1
Athens,1,1.357,0.589,78.74,1
Athens,1,1.172,0.855,57.88,1
Athens,2,1.471,0.887,173.88,1
Athens,1,2.481,0.571,76.63,1
Athens,1,1.484,0.299,78.74,1
Athens,1,0.341,0.373,149.51,1
Athens,1,0.217,0.192,177.4,1
Athens,1,1.545,0.326,83.43,1
Athens,2,1.685,0.525,136.62,1
Athens,2,2.759,1.274,133.34,1
Athens,1,1.979,1.189,78.74,1
Athens,1,1.567,0.726,109.44,1
Athens,0,1.181,0.77,110.14,1
Athens,1,1.383,0.382,125.14,1
Athens,1,1.447,0.577,81.08,1
Athens,1,4.144,0.503,119.51,1
Athens,1,1.868,1.194,75.22,1
Athens,2,1.752,1.08,116.0,1
Athens,1,1.25,0.282,147.17,1
Athens,1,1.149,0.909,75.22,1
Athens,1,0.712,0.376,139.2,1
Athens,0,0.835,0.313,125.14,1
Athens,1,1.181,0.77,102.17,1
Athens,1,1.487,0.384,78.74,1
Athens,1,1.557,0.504,97.25,1
Athens,1,0.306,0.318,165.91,1
Athens,1,0.841,0.106,236.45,1
Athens,1,1.475,0.793,93.97,1
Athens,1,0.604,0.529,168.02,1
Athens,1,0.949,0.12,145.06,1
Athens,0,0.855,0.326,81.08,1
Athens,2,1.626,0.37,121.62,1
Athens,1,0.392,0.273,112.48,1
Athens,2,2.874,1.196,104.28,1
Athens,1,2.784,0.211,75.22,1
Athens,1,0.27,0.267,187.94,1
Athens,1,0.99,0.135,134.51,1
Athens,2,1.604,0.586,179.5,1
Athens,1,1.175,0.698,70.54,1
Athens,1,1.094,0.487,104.28,1
Athens,1,3.198,0.82,123.97,1
Athens,0,3.769,0.516,86.94,1
Athens,1,1.154,0.337,120.45,1
Athens,1,1.234,0.321,136.85,1
Athens,1,1.425,0.618,105.45,1
Athens,1,1.373,0.269,129.82,1
Athens,2,1.362,1.022,112.48,1
Athens,1,1.079,0.214,208.56,1
Athens,1,3.18,0.44,138.96,1
Athens,1,1.322,0.184,64.91,1
Athens,2,2.658,0.481,92.56,1
Athens,2,0.926,0.39,156.3,1
Athens,1,2.739,0.238,74.05,1
Athens,1,1.322,0.183,69.6,1
Athens,1,1.28,0.145,64.91,1
Athens,1,1.114,0.072,55.77,1
Athens,1,1.167,0.854,57.88,1
Athens,2,1.303,0.579,105.45,1
Athens,1,1.011,0.52,97.49,1
Athens,1,0.302,0.299,133.34,1
Athens,1,1.478,1.187,81.08,1
Athens,1,3.772,0.315,86.94,1
Athens,2,1.382,0.325,147.17,1
Athens,2,3.708,0.306,116.0,1
Athens,0,1.177,0.821,104.28,1
Athens,2,2.841,0.046,156.3,1
Athens,1,1.491,0.43,121.86,1
Athens,1,1.217,0.096,64.91,1
Athens,2,1.505,0.466,154.2,1
Athens,1,3.449,0.127,99.59,1
Athens,2,0.991,0.663,106.62,1
Athens,1,1.262,0.37,114.83,1
Athens,2,1.08,0.402,237.62,1
Athens,1,1.05,0.148,188.88,1
Athens,2,1.082,0.197,161.23,1
Athens,1,0.36,0.329,183.02,1
Athens,1,1.095,0.663,95.14,1
Athens,2,1.565,0.453,164.51,1
Athens,1,1.147,0.747,81.08,1
Athens,1,2.425,1.315,103.11,1
Athens,1,1.16,0.686,126.54,1
Athens,1,0.24,0.272,111.31,1
Athens,2,0.857,0.529,154.2,1
Athens,2,1.447,0.365,147.17,1
Athens,0,1.116,0.453,122.79,1
Athens,1,3.104,0.458,92.8,1
Athens,2,4.298,0.597,81.08,1
Athens,2,3.569,0.184,81.08,1
Athens,1,1.897,1.137,104.28,1
Athens,1,1.486,1.113,173.88,1
Athens,1,1.749,0.5,84.6,1
Athens,1,0.155,0.147,212.08,1
Athens,1,1.181,0.77,121.86,1
Athens,1,0.302,0.299,133.34,1
Athens,1,2.233,0.188,113.42,1
Athens,2,2.819,1.169,191.22,1
Athens,1,1.866,0.482,92.8,1
Athens,0,1.536,0.447,105.45,1
Athens,1,1.206,0.985,185.36,1
Athens,1,3.332,0.224,69.6,1
Athens,1,0.729,0.22,112.72,1
Athens,2,1.098,0.703,215.59,1
Athens,2,4.285,0.283,89.28,1
Athens,2,2.028,0.341,78.74,1
Athens,1,2.101,0.116,87.88,1
Athens,1,0.411,0.441,186.77,1
Athens,1,2.621,0.667,78.5,1
Athens,1,1.46,0.45,92.56,1
Athens,2,0.229,0.216,286.36,1
Athens,2,1.594,0.471,123.03,1
Athens,1,1.531,0.561,113.66,1
Athens,2,2.716,1.003,128.65,1
Athens,1,0.69,0.276,127.72,1
Athens,1,0.514,0.326,159.82,1
Athens,0,3.045,0.172,92.8,1
Athens,1,1.575,1.011,84.6,1
Athens,1,3.242,0.334,86.94,1
Athens,1,1.055,0.588,172.01,1
Athens,1,1.818,0.356,84.6,1
Athens,1,0.736,0.315,98.66,1
Athens,1,3.608,0.585,55.77,1
Athens,1,1.445,0.316,92.8,1
Athens,2,1.134,0.438,195.91,1
Athens,1,1.625,0.417,69.6,1
Athens,1,1.025,0.356,171.54,1
Athens,1,1.601,1.102,109.91,1
Athens,1,1.786,0.549,162.4,1
Athens,0,0.942,0.395,155.37,1
Athens,1,1.423,0.289,81.08,1
Athens,0,2.834,0.914,74.05,1
Athens,0,0.314,0.286,154.2,1
Athens,1,3.553,0.346,75.22,1
Athens,1,1.107,0.175,67.02,1
Athens,1,1.107,0.175,71.71,1
Athens,1,1.107,0.175,71.71,1
Athens,1,3.481,1.07,92.56,1
Athens,2,0.972,0.677,231.53,1
Athens,1,0.395,0.424,133.34,1
Athens,1,1.564,0.988,133.34,1
Athens,0,1.325,0.636,71.94,1
Athens,1,0.395,0.369,173.88,1
Athens,2,2.243,0.522,145.99,1
Athens,1,3.493,0.81,126.31,1
