city,bedrooms,city_center_dist_km,daily_price,weekends
London,2,4.341,682.99,1
London,2,1.109,879.84,0
London,0,7.429,315.62,1
London,2,6.142,524.94,1
London,1,4.94,391.82,1
London,2,4.301,437.92,0
London,1,3.043,524.24,0
London,2,0.287,874.2,0
Barcelona,1,1.201,514.81,1
London,0,3.168,451.8,0
London,0,5.545,375.83,0
London,1,4.191,412.29,1
London,1,1.324,554.58,1
London,0,1.422,316.56,1
Barcelona,3,0.975,925.83,0
London,3,7.269,438.16,0
London,1,1.427,716.86,0
London,0,4.852,332.56,1
London,1,6.158,426.87,1
London,0,4.256,358.19,0
London,1,3.487,398.41,1
London,2,3.485,459.79,0
Amsterdam,2,1.506,798.87,1
Amsterdam,2,1.389,663.65,1
London,1,4.651,239.19,1
London,1,6.207,380.77,1
London,2,5.389,849.97,0
London,2,7.295,707.21,0
Amsterdam,1,1.553,624.28,0
London,2,2.333,626.54,0
Amsterdam,1,2.581,612.1,1
Amsterdam,1,1.838,522.34,0
London,2,7.65,301.51,1
Barcelona,2,1.213,830.87,1
London,2,7.273,496.25,0
London,2,0.753,1453.47,1
London,1,4.579,489.66,1
Amsterdam,1,1.063,749.65,1
London,1,3.739,477.43,1
Amsterdam,2,2.262,504.07,1
London,1,6.743,289.75,0
London,1,6.27,245.54,1
London,2,4.381,419.58,0
London,2,3.166,628.66,1
London,0,4.256,397.47,1
London,3,9.087,743.67,1
London,1,1.557,614.31,0
London,1,3.138,412.52,1
London,3,3.843,798.7,0
London,2,5.534,798.23,1
London,2,8.22,601.38,1
London,0,3.974,340.32,1
London,1,4.167,489.66,1
Amsterdam,3,1.267,848.08,1
London,1,3.177,528.47,1
London,0,5.971,362.19,1
London,2,3.879,451.09,0
Amsterdam,1,1.591,648.89,0
London,2,4.183,992.26,1
London,1,4.157,629.6,0
London,2,3.843,786.24,1
London,1,4.204,439.8,1
Amsterdam,0,0.593,423.92,0
London,1,3.229,321.74,1
London,1,6.357,322.21,0
London,1,4.041,459.09,1
London,2,0.649,952.75,0
Barcelona,2,1.82,376.1,0
London,1,1.858,534.35,1
Amsterdam,1,2.315,550.47,1
London,2,3.062,554.11,0
London,1,3.98,733.08,1
Barcelona,1,2.637,329.79,0
London,1,5.517,470.14,0
London,1,6.743,290.93,1
London,2,2.521,515.3,0
London,1,3.351,305.28,1
Amsterdam,1,1.298,298.78,0
Amsterdam,0,1.938,1214.12,1
London,0,5.61,360.78,1
Barcelona,1,0.246,509.23,1
London,2,6.856,403.35,0
London,3,7.273,297.28,1
London,1,1.417,620.66,1
London,1,9.38,360.78,1
London,1,6.083,445.92,0
London,2,5.344,672.41,0
London,1,6.05,448.51,0
Amsterdam,1,1.871,393.46,1
London,1,3.162,427.81,1
London,0,5.964,296.57,0
London,1,5.795,332.56,0
Amsterdam,1,1.271,556.56,1
London,2,4.995,497.9,1
London,1,8.419,319.39,0
London,2,4.295,621.84,0
London,0,3.088,441.45,0
London,1,4.58,473.44,1
London,2,15.241,219.9,0
London,1,3.379,558.57,1
London,1,2.254,448.51,1
London,1,3.97,575.98,1
London,2,3.856,629.6,0
London,1,3.743,426.63,0
Amsterdam,1,3.797,342.61,0
London,1,12.213,409.93,0
London,2,6.48,516.71,0
London,1,2.26,517.42,1
London,0,3.16,348.31,0
London,1,4.93,439.8,1
Amsterdam,2,2.563,817.14,1
London,1,7.988,271.64,1
London,1,2.264,381.48,1
London,1,3.188,619.96,0
London,2,8.338,354.19,1
London,1,3.415,622.31,1
London,1,3.285,509.89,1
London,0,7.485,315.62,1
London,2,2.231,915.59,1
London,1,5.782,244.83,0
Barcelona,0,2.602,185.26,0
Amsterdam,2,0.288,1044.69,1
Barcelona,1,0.773,542.74,0
London,2,4.365,850.44,1
London,1,1.871,292.34,0
London,1,4.752,377.71,1
London,1,8.056,265.53,0
Amsterdam,3,3.61,768.17,1
London,2,7.342,345.02,0
London,2,4.179,873.49,1
London,1,8.255,271.41,1
Amsterdam,2,3.614,917.91,0
London,2,8.173,504.95,1
London,1,2.463,507.77,1
Barcelona,2,4.59,266.25,0
London,1,4.445,836.33,1
London,2,3.656,739.67,0
London,2,5.982,440.98,0
London,3,3.656,861.26,0
London,1,5.166,271.88,1
London,1,12.672,196.38,0
London,0,4.158,238.25,0
London,1,3.719,230.25,1
London,1,3.767,477.9,0
London,1,6.29,206.73,1
London,1,0.766,452.74,1
London,2,4.863,734.73,1
London,2,9.253,336.32,1
London,1,5.766,245.77,1
London,2,3.843,647.71,0
Amsterdam,1,2.627,504.07,1
Amsterdam,1,2.12,985.63,0
Barcelona,3,2.375,729.16,0
London,2,4.292,452.74,1
London,2,3.59,608.9,0
London,1,7.043,971.8,0
London,1,3.641,1069.64,0
London,1,6.268,388.3,0
London,1,5.336,286.93,0
London,2,1.133,1109.86,0
London,2,4.307,1213.58,1
London,2,3.944,1195.7,1
London,1,7.852,426.16,0
London,1,13.328,181.33,0
London,3,5.35,1666.08,1
Amsterdam,1,1.229,454.85,0
Amsterdam,1,0.803,798.63,0
London,1,1.985,373.72,1
London,2,1.401,1166.3,0
London,2,3.218,439.8,1
London,3,5.603,464.03,1
London,1,4.727,533.64,1
London,1,4.335,350.67,1
Amsterdam,2,1.561,921.66,0
London,1,5.743,572.92,1
Amsterdam,3,8.15,553.04,1
London,2,5.847,515.06,1
Barcelona,1,1.473,370.28,1
Amsterdam,2,2.985,675.84,1
London,0,4.185,353.96,0
London,1,6.615,310.45,1
Amsterdam,2,1.092,860.26,0
Amsterdam,2,1.062,1198.18,1
Amsterdam,2,3.504,823.47,0
Barcelona,1,0.711,444.29,1
London,2,5.521,438.16,1
London,0,3.679,226.96,1
London,0,8.176,162.99,1
Amsterdam,1,3.313,436.34,1
London,1,1.542,996.73,1
London,1,11.017,358.43,1
London,0,5.919,196.38,1
London,2,3.367,483.78,0
London,2,4.815,979.09,0
London,1,1.457,639.01,1
London,2,1.241,633.6,1
Amsterdam,1,3.991,899.87,1
London,2,6.158,371.13,1
London,0,4.101,331.15,1
London,0,4.004,232.84,1
London,1,6.457,363.6,1
London,2,1.574,1260.85,1
Barcelona,2,3.467,410.78,1
Amsterdam,1,1.909,640.45,0
London,1,4.898,652.88,0
London,1,6.627,226.25,0
London,1,6.147,388.06,0
London,1,4.26,257.77,1
London,2,4.697,633.83,0
London,1,3.916,391.59,0
London,2,5.873,464.03,0
Amsterdam,1,1.843,368.62,0
London,1,5.089,425.46,1
London,1,2.601,526.12,1
London,2,0.633,1543.78,1
